,label,0,1,2,3,4
9461,9461,81036,339,545,0,0
9462,9462,81033,326,561,0,0
9463,9463,81027,317,576,0,0
9464,9464,81015,309,596,0,0
9465,9465,81024,295,601,0,0
9466,9466,81027,279,614,0,0
9467,9467,81023,271,626,0,0
9468,9468,81022,269,629,0,0
9469,9469,81013,269,638,0,0
9470,9470,80994,264,662,0,0
9471,9471,81010,250,660,0,0
9472,9472,81007,246,667,0,0
9473,9473,81003,241,676,0,0
9474,9474,80996,237,687,0,0
9475,9475,81013,218,689,0,0
9476,9476,81024,207,689,0,0
9477,9477,81029,203,688,0,0
9478,9478,81025,196,699,0,0
9479,9479,81021,187,712,0,0
9480,9480,81033,178,709,0,0
9481,9481,81019,177,724,0,0
9482,9482,81007,171,742,0,0
9483,9483,80999,168,753,0,0
9484,9484,81008,161,751,0,0
9485,9485,81006,152,762,0,0
9486,9486,81000,145,775,0,0
9487,9487,80991,147,782,0,0
9488,9488,80991,142,787,0,0
9489,9489,80992,134,794,0,0
9490,9490,81012,120,788,0,0
9491,9491,81023,100,797,0,0
9492,9492,81039,80,801,0,0
9493,9493,81054,65,801,0,0
9494,9494,81059,51,810,0,0
9495,9495,81062,44,814,0,0
9496,9496,81059,35,826,0,0
9497,9497,81070,23,827,0,0
9498,9498,81061,18,841,0,0
9499,9499,81069,2,849,0,0
9500,9500,81060,0,860,0,0
9501,9501,81067,0,853,0,0
9502,9502,81060,0,860,0,0
9503,9503,81048,0,872,0,0
9504,9504,81040,0,880,0,0
9505,9505,81023,0,897,0,0
9506,9506,81031,0,889,0,0
9507,9507,81017,0,903,0,0
9508,9508,81012,0,908,0,0
9509,9509,80998,0,922,0,0
9510,9510,80982,0,938,0,0
9511,9511,80946,0,974,0,0
9512,9512,80928,0,992,0,0
9513,9513,80903,0,1017,0,0
9514,9514,80874,0,1046,0,0
9515,9515,80869,0,1051,0,0
9516,9516,80855,0,1065,0,0
9517,9517,80821,0,1099,0,0
9518,9518,80799,0,1121,0,0
9519,9519,80780,0,1140,0,0
9520,9520,80726,0,1194,0,0
9521,9521,80671,0,1249,0,0
9522,9522,80601,0,1319,0,0
9523,9523,80522,0,1398,0,0
9524,9524,80385,0,1513,0,0
9525,9525,80244,0,1626,0,0
9526,9526,80141,0,1700,0,0
9527,9527,80078,0,1728,0,0
9528,9528,80012,0,1758,0,0
9529,9529,79966,0,1752,0,15
9530,9530,79939,0,1674,0,48
9531,9531,79901,0,1641,0,76
9532,9532,79794,0,1648,0,110
9533,9533,79709,0,1654,0,140
9534,9534,79593,0,1680,8,169
9535,9535,79484,0,1689,58,189
9536,9536,79279,0,1785,107,225
9537,9537,79149,0,1797,150,266
9538,9538,78960,0,1884,164,319
9539,9539,78817,0,1921,158,377
9540,9540,78706,0,1920,156,412
9541,9541,78745,0,1817,153,454
9542,9542,78776,0,1641,160,597
9543,9543,78934,0,1366,164,775
9544,9544,78870,0,1066,205,1093
9545,9545,78827,0,775,207,1347
9546,9546,78535,0,730,190,1520
9547,9547,78381,0,718,207,1616
9548,9548,78363,0,705,237,1577
9549,9549,78565,0,694,279,1288
9550,9550,78620,0,688,341,1080
9551,9551,78725,0,704,342,862
9552,9552,78621,0,738,423,778
9553,9553,78595,0,789,457,686
9554,9554,78603,0,797,564,591
9555,9555,78493,0,859,726,480
9556,9556,78597,0,856,775,386
9557,9557,78506,0,932,938,313
9558,9558,78645,0,740,1071,256
9559,9559,78763,0,547,1218,190
9560,9560,78912,0,324,1398,135
9561,9561,79097,0,154,1535,115
9562,9562,79126,0,0,1897,83
9563,9563,79235,0,0,2130,47
9564,9564,79439,0,0,2064,35
9565,9565,79682,0,0,1947,18
9566,9566,79958,0,0,1792,4
9567,9567,80441,0,0,1413,1
9568,9568,80934,0,0,971,0
9569,9569,81399,0,0,521,0
9570,9570,81535,0,0,385,0
9571,9571,81657,0,0,263,0
9572,9572,81777,0,0,143,0
9573,9573,81850,0,0,70,0
9574,9574,81879,0,0,41,0
9575,9575,81886,0,0,34,0
9576,9576,81891,0,0,29,0
9577,9577,81891,0,0,29,0
9578,9578,81895,0,0,25,0
9579,9579,81901,0,0,19,0
9580,9580,81909,0,0,11,0
9581,9581,81916,0,0,4,0
9582,9582,81920,0,0,0,0
9583,9583,81920,0,0,0,0
9584,9584,81920,0,0,0,0
9585,9585,81920,0,0,0,0
9586,9586,81920,0,0,0,0
9587,9587,81920,0,0,0,0
9588,9588,81920,0,0,0,0
9589,9589,81920,0,0,0,0
9590,9590,81920,0,0,0,0
9591,9591,81920,0,0,0,0
9592,9592,81920,0,0,0,0
9593,9593,81920,0,0,0,0
9594,9594,81920,0,0,0,0
9595,9595,81920,0,0,0,0
9596,9596,81920,0,0,0,0
9597,9597,81920,0,0,0,0
9598,9598,81920,0,0,0,0
9599,9599,81920,0,0,0,0
9600,9600,81920,0,0,0,0
9601,9601,81920,0,0,0,0
9602,9602,81920,0,0,0,0
9603,9603,81920,0,0,0,0
9604,9604,81920,0,0,0,0
9605,9605,81920,0,0,0,0
9606,9606,81920,0,0,0,0
9607,9607,81920,0,0,0,0
9608,9608,81920,0,0,0,0
9609,9609,81920,0,0,0,0
9610,9610,81920,0,0,0,0
9611,9611,81920,0,0,0,0
9612,9612,81920,0,0,0,0
9613,9613,81920,0,0,0,0
9614,9614,81920,0,0,0,0
9615,9615,81920,0,0,0,0
9616,9616,81920,0,0,0,0
9617,9617,81920,0,0,0,0
9618,9618,81920,0,0,0,0
9619,9619,81920,0,0,0,0
9620,9620,81920,0,0,0,0
9621,9621,81920,0,0,0,0
9622,9622,81920,0,0,0,0
9623,9623,81920,0,0,0,0
9624,9624,81920,0,0,0,0
9625,9625,81920,0,0,0,0
9626,9626,81920,0,0,0,0
9627,9627,81920,0,0,0,0
9628,9628,81920,0,0,0,0
9629,9629,81920,0,0,0,0
9630,9630,81920,0,0,0,0
9631,9631,81920,0,0,0,0
9632,9632,81920,0,0,0,0
9633,9633,81920,0,0,0,0
9634,9634,81920,0,0,0,0
9635,9635,81920,0,0,0,0
9636,9636,81920,0,0,0,0
9637,9637,81920,0,0,0,0
9638,9638,81920,0,0,0,0
9639,9639,81920,0,0,0,0
9640,9640,81920,0,0,0,0
9641,9641,81920,0,0,0,0
9642,9642,81920,0,0,0,0
9643,9643,81920,0,0,0,0
9644,9644,81920,0,0,0,0
9645,9645,81920,0,0,0,0
9646,9646,81920,0,0,0,0
9647,9647,81920,0,0,0,0
9648,9648,81920,0,0,0,0
9649,9649,81920,0,0,0,0
9650,9650,81920,0,0,0,0
9651,9651,81920,0,0,0,0
9652,9652,81920,0,0,0,0
9653,9653,81920,0,0,0,0
9654,9654,81920,0,0,0,0
9655,9655,81920,0,0,0,0
9656,9656,81920,0,0,0,0
9657,9657,81920,0,0,0,0
9658,9658,81920,0,0,0,0
9659,9659,81920,0,0,0,0
9660,9660,81920,0,0,0,0
9661,9661,81920,0,0,0,0
9662,9662,81920,0,0,0,0
9663,9663,81920,0,0,0,0
9664,9664,81920,0,0,0,0
9665,9665,81920,0,0,0,0
9666,9666,81920,0,0,0,0
9667,9667,81920,0,0,0,0
9668,9668,81920,0,0,0,0
9669,9669,81920,0,0,0,0
9670,9670,81920,0,0,0,0
9671,9671,81920,0,0,0,0
9672,9672,81920,0,0,0,0
9673,9673,81920,0,0,0,0
9674,9674,81920,0,0,0,0
9675,9675,81920,0,0,0,0
9676,9676,81920,0,0,0,0
9677,9677,81920,0,0,0,0
9678,9678,81920,0,0,0,0
9679,9679,81920,0,0,0,0
9680,9680,81920,0,0,0,0
9681,9681,81920,0,0,0,0
9682,9682,81920,0,0,0,0
9683,9683,81920,0,0,0,0
9684,9684,81920,0,0,0,0
9685,9685,81920,0,0,0,0
9686,9686,81920,0,0,0,0
9687,9687,81920,0,0,0,0
9688,9688,81920,0,0,0,0
9689,9689,81920,0,0,0,0
9690,9690,81920,0,0,0,0
9691,9691,81920,0,0,0,0
9692,9692,81920,0,0,0,0
9693,9693,81920,0,0,0,0
9694,9694,81920,0,0,0,0
9695,9695,81920,0,0,0,0
9696,9696,81920,0,0,0,0
9697,9697,81920,0,0,0,0
9698,9698,81920,0,0,0,0
9699,9699,81920,0,0,0,0
9700,9700,81920,0,0,0,0
9701,9701,81920,0,0,0,0
9702,9702,81920,0,0,0,0
9703,9703,81920,0,0,0,0
9704,9704,81920,0,0,0,0
9705,9705,81920,0,0,0,0
9706,9706,81920,0,0,0,0
9707,9707,81920,0,0,0,0
9708,9708,81920,0,0,0,0
9709,9709,81920,0,0,0,0
9710,9710,81920,0,0,0,0
9711,9711,81920,0,0,0,0
9712,9712,81920,0,0,0,0
9713,9713,81920,0,0,0,0
9714,9714,81920,0,0,0,0
9715,9715,81920,0,0,0,0
9716,9716,81920,0,0,0,0
9717,9717,81920,0,0,0,0
9718,9718,81920,0,0,0,0
9719,9719,81920,0,0,0,0
9720,9720,81920,0,0,0,0
9721,9721,81920,0,0,0,0
9722,9722,81920,0,0,0,0
9723,9723,81920,0,0,0,0
9724,9724,81920,0,0,0,0
9725,9725,81920,0,0,0,0
9726,9726,81920,0,0,0,0
9727,9727,81920,0,0,0,0
9728,9728,81920,0,0,0,0
9729,9729,81920,0,0,0,0
9730,9730,81920,0,0,0,0
9731,9731,81920,0,0,0,0
9732,9732,81920,0,0,0,0
9733,9733,81920,0,0,0,0
9734,9734,81920,0,0,0,0
9735,9735,81920,0,0,0,0
9736,9736,81920,0,0,0,0
9737,9737,81920,0,0,0,0
9738,9738,81920,0,0,0,0
9739,9739,81920,0,0,0,0
9740,9740,81920,0,0,0,0
9741,9741,81920,0,0,0,0
9742,9742,81920,0,0,0,0
9743,9743,81920,0,0,0,0
9744,9744,81920,0,0,0,0
9745,9745,81920,0,0,0,0
9746,9746,81920,0,0,0,0
9747,9747,81920,0,0,0,0
9748,9748,81920,0,0,0,0
9749,9749,81920,0,0,0,0
9750,9750,81920,0,0,0,0
9751,9751,81920,0,0,0,0
9752,9752,81920,0,0,0,0
9753,9753,81920,0,0,0,0
9754,9754,81920,0,0,0,0
9755,9755,81920,0,0,0,0
9756,9756,81920,0,0,0,0
9757,9757,81920,0,0,0,0
9758,9758,81920,0,0,0,0
9759,9759,81920,0,0,0,0
9760,9760,81920,0,0,0,0
9761,9761,81920,0,0,0,0
9762,9762,81920,0,0,0,0
9763,9763,81920,0,0,0,0
9764,9764,81920,0,0,0,0
9765,9765,81920,0,0,0,0
9766,9766,81920,0,0,0,0
9767,9767,81920,0,0,0,0
9768,9768,81920,0,0,0,0
9769,9769,81920,0,0,0,0
9770,9770,81920,0,0,0,0
9771,9771,81920,0,0,0,0
9772,9772,81920,0,0,0,0
9773,9773,81920,0,0,0,0
9774,9774,81920,0,0,0,0
9775,9775,81920,0,0,0,0
9776,9776,81920,0,0,0,0
9777,9777,81920,0,0,0,0
9778,9778,81920,0,0,0,0
9779,9779,81920,0,0,0,0
9780,9780,81920,0,0,0,0
9781,9781,81920,0,0,0,0
9782,9782,81920,0,0,0,0
9783,9783,81920,0,0,0,0
9784,9784,81920,0,0,0,0
9785,9785,81920,0,0,0,0
9786,9786,81920,0,0,0,0
9787,9787,81920,0,0,0,0
9788,9788,81920,0,0,0,0
9789,9789,81920,0,0,0,0
9790,9790,81920,0,0,0,0
9791,9791,81920,0,0,0,0
9792,9792,81920,0,0,0,0
9793,9793,81920,0,0,0,0
9794,9794,81920,0,0,0,0
9795,9795,81920,0,0,0,0
9796,9796,81920,0,0,0,0
9797,9797,81920,0,0,0,0
9798,9798,81920,0,0,0,0
9799,9799,81920,0,0,0,0
9800,9800,81920,0,0,0,0
9801,9801,81920,0,0,0,0
9802,9802,81920,0,0,0,0
9803,9803,81920,0,0,0,0
9804,9804,81920,0,0,0,0
9805,9805,81920,0,0,0,0
9806,9806,81920,0,0,0,0
9807,9807,81920,0,0,0,0
9808,9808,81920,0,0,0,0
9809,9809,81920,0,0,0,0
9810,9810,81920,0,0,0,0
9811,9811,81920,0,0,0,0
9812,9812,81920,0,0,0,0
9813,9813,81920,0,0,0,0
9814,9814,81920,0,0,0,0
9815,9815,81920,0,0,0,0
9816,9816,81920,0,0,0,0
9817,9817,81920,0,0,0,0
9818,9818,81920,0,0,0,0
9819,9819,81920,0,0,0,0
9820,9820,81920,0,0,0,0
9821,9821,81920,0,0,0,0
9822,9822,81920,0,0,0,0
9823,9823,81920,0,0,0,0
9824,9824,81920,0,0,0,0
9825,9825,81920,0,0,0,0
9826,9826,81920,0,0,0,0
9827,9827,81920,0,0,0,0
9828,9828,81920,0,0,0,0
9829,9829,81920,0,0,0,0
9830,9830,81920,0,0,0,0
9831,9831,81920,0,0,0,0
9832,9832,81920,0,0,0,0
9833,9833,81920,0,0,0,0
9834,9834,81920,0,0,0,0
9835,9835,81920,0,0,0,0
9836,9836,81920,0,0,0,0
9837,9837,81920,0,0,0,0
9838,9838,81920,0,0,0,0
9839,9839,81920,0,0,0,0
9840,9840,81920,0,0,0,0
9841,9841,81920,0,0,0,0
9842,9842,81920,0,0,0,0
9843,9843,81920,0,0,0,0
9844,9844,81914,6,0,0,0
9845,9845,81893,27,0,0,0
9846,9846,81869,51,0,0,0
9847,9847,81824,96,0,0,0
9848,9848,81795,125,0,0,0
9849,9849,81776,144,0,0,0
9850,9850,81754,166,0,0,0
9851,9851,81738,182,0,0,0
9852,9852,81723,197,0,0,0
9853,9853,81706,214,0,0,0
9854,9854,81681,239,0,0,0
9855,9855,81673,247,0,0,0
9856,9856,81660,260,0,0,0
9857,9857,81641,279,0,0,0
9858,9858,81624,296,0,0,0
9859,9859,81614,306,0,0,0
9860,9860,81604,316,0,0,0
9861,9861,81602,318,0,0,0
9862,9862,81592,328,0,0,0
9863,9863,81585,335,0,0,0
9864,9864,81573,347,0,0,0
9865,9865,81562,358,0,0,0
9866,9866,81550,370,0,0,0
9867,9867,81537,383,0,0,0
9868,9868,81531,389,0,0,0
9869,9869,81518,402,0,0,0
9870,9870,81504,416,0,0,0
9871,9871,81493,427,0,0,0
9872,9872,81484,436,0,0,0
9873,9873,81470,450,0,0,0
9874,9874,81459,461,0,0,0
9875,9875,81452,468,0,0,0
9876,9876,81442,478,0,0,0
9877,9877,81435,485,0,0,0
9878,9878,81424,496,0,0,0
9879,9879,81419,501,0,0,0
9880,9880,81416,504,0,0,0
9881,9881,81397,523,0,0,0
9882,9882,81380,540,0,0,0
9883,9883,81377,543,0,0,0
9884,9884,81365,555,0,0,0
9885,9885,81350,570,0,0,0
9886,9886,81345,575,0,0,0
9887,9887,81334,586,0,0,0
9888,9888,81313,607,0,0,0
9889,9889,81303,617,0,0,0
9890,9890,81293,627,0,0,0
9891,9891,81274,646,0,0,0
9892,9892,81262,658,0,0,0
9893,9893,81248,672,0,0,0
9894,9894,81235,685,0,0,0
9895,9895,81222,698,0,0,0
9896,9896,81205,715,0,0,0
9897,9897,81192,728,0,0,0
9898,9898,81175,745,0,0,0
9899,9899,81165,755,0,0,0
9900,9900,81156,764,0,0,0
9901,9901,81141,779,0,0,0
9902,9902,81140,780,0,0,0
9903,9903,81134,786,0,0,0
9904,9904,81125,795,0,0,0
9905,9905,81117,803,0,0,0
9906,9906,81113,807,0,0,0
9907,9907,81110,804,6,0,0
9908,9908,81093,809,18,0,0
9909,9909,81072,809,39,0,0
9910,9910,81056,805,59,0,0
9911,9911,81035,801,84,0,0
9912,9912,81029,793,98,0,0
9913,9913,81010,788,122,0,0
9914,9914,80996,782,142,0,0
9915,9915,80958,776,186,0,0
9916,9916,80929,766,225,0,0
9917,9917,80922,751,247,0,0
9918,9918,80891,739,290,0,0
9919,9919,80871,716,333,0,0
9920,9920,80865,696,359,0,0
9921,9921,80842,690,388,0,0
9922,9922,80834,676,410,0,0
9923,9923,80826,653,441,0,0
9924,9924,80824,640,456,0,0
9925,9925,80820,616,484,0,0
9926,9926,80805,603,512,0,0
9927,9927,80801,593,526,0,0
9928,9928,80811,576,533,0,0
9929,9929,80790,564,566,0,0
9930,9930,80795,549,576,0,0
9931,9931,80806,532,582,0,0
9932,9932,80787,524,609,0,0
9933,9933,80793,505,622,0,0
9934,9934,80798,495,627,0,0
9935,9935,80809,476,635,0,0
9936,9936,80821,465,634,0,0
9937,9937,80828,440,652,0,0
9938,9938,80833,420,667,0,0
9939,9939,80856,406,658,0,0
9940,9940,80853,392,675,0,0
9941,9941,80870,370,680,0,0
9942,9942,80887,346,687,0,0
9943,9943,80890,336,694,0,0
9944,9944,80890,319,711,0,0
9945,9945,80903,303,714,0,0
9946,9946,80919,278,723,0,0
9947,9947,80927,259,734,0,0
9948,9948,80946,235,739,0,0
9949,9949,80957,217,746,0,0
9950,9950,80958,202,760,0,0
9951,9951,80969,182,769,0,0
9952,9952,80984,167,769,0,0
9953,9953,80989,148,783,0,0
9954,9954,81003,125,792,0,0
9955,9955,81010,105,805,0,0
9956,9956,81040,83,797,0,0
9957,9957,81053,59,808,0,0
9958,9958,81069,29,822,0,0
9959,9959,81087,6,827,0,0
9960,9960,81099,2,819,0,0
9961,9961,81094,0,826,0,0
9962,9962,81091,0,829,0,0
9963,9963,81091,0,829,0,0
9964,9964,81076,0,844,0,0
9965,9965,81070,0,850,0,0
9966,9966,81063,0,857,0,0
9967,9967,81067,0,853,0,0
9968,9968,81067,0,853,0,0
9969,9969,81068,0,852,0,0
9970,9970,81059,0,861,0,0
9971,9971,81061,0,859,0,0
9972,9972,81053,0,867,0,0
9973,9973,81053,0,867,0,0
9974,9974,81044,0,876,0,0
9975,9975,81045,0,875,0,0
9976,9976,81034,0,886,0,0
9977,9977,81040,0,880,0,0
9978,9978,81029,0,891,0,0
9979,9979,81032,0,888,0,0
9980,9980,81019,0,901,0,0
9981,9981,81036,0,884,0,0
9982,9982,81028,0,892,0,0
9983,9983,81022,0,898,0,0
9984,9984,81012,0,908,0,0
9985,9985,80998,0,922,0,0
9986,9986,80994,0,926,0,0
9987,9987,80993,0,927,0,0
9988,9988,80991,0,929,0,0
9989,9989,80985,0,935,0,0
9990,9990,80974,0,946,0,0
9991,9991,80960,0,960,0,0
9992,9992,80957,0,963,0,0
9993,9993,80943,0,977,0,0
9994,9994,80937,0,983,0,0
9995,9995,80926,0,994,0,0
9996,9996,80924,0,996,0,0
9997,9997,80906,0,1014,0,0
9998,9998,80898,0,1022,0,0
9999,9999,80885,0,1035,0,0
10000,10000,80864,0,1056,0,0
10001,10001,80858,0,1062,0,0
10002,10002,80834,0,1086,0,0
10003,10003,80832,0,1088,0,0
10004,10004,80805,0,1115,0,0
10005,10005,80790,0,1130,0,0
10006,10006,80770,0,1150,0,0
10007,10007,80746,0,1174,0,0
10008,10008,80717,0,1203,0,0
10009,10009,80684,0,1236,0,0
10010,10010,80655,0,1265,0,0
10011,10011,80620,0,1300,0,0
10012,10012,80595,0,1325,0,0
10013,10013,80566,0,1354,0,0
10014,10014,80507,0,1413,0,0
10015,10015,80448,0,1472,0,0
10016,10016,80364,0,1556,0,0
10017,10017,80280,0,1640,0,0
10018,10018,80191,0,1729,0,0
10019,10019,80117,0,1803,0,0
10020,10020,80043,0,1877,0,0
10021,10021,79921,0,1995,0,0
10022,10022,79836,0,2076,0,0
10023,10023,79779,0,2098,0,0
10024,10024,79797,0,2051,0,0
10025,10025,79735,0,2088,0,0
10026,10026,79701,0,2081,11,4
10027,10027,79601,0,2093,31,18
10028,10028,79453,0,2108,50,51
10029,10029,79301,0,2134,76,76
10030,10030,79234,0,2102,105,95
10031,10031,79082,0,2144,120,130
10032,10032,78944,0,2139,130,151
10033,10033,78758,0,2160,142,174
10034,10034,78626,0,2133,151,189
10035,10035,78472,0,2108,161,209
10036,10036,78283,0,2059,175,225
10037,10037,78035,0,2043,185,260
10038,10038,77829,0,2033,191,286
10039,10039,77632,0,2027,202,317
10040,10040,77425,0,1996,217,361
10041,10041,77181,0,1995,236,401
10042,10042,76893,0,2025,250,449
10043,10043,76499,0,2120,268,492
10044,10044,76116,0,2200,298,520
10045,10045,75759,0,2113,324,608
10046,10046,75634,0,1920,354,660
10047,10047,75550,0,1737,396,679
10048,10048,75464,0,1504,467,771
10049,10049,75482,0,1356,588,848
10050,10050,75402,0,1207,833,957
10051,10051,75137,0,1214,1010,1361
10052,10052,74820,0,1216,1062,1958
10053,10053,74765,0,1221,1040,2379
10054,10054,74643,0,1235,1080,2662
10055,10055,74435,0,1250,1110,2856
10056,10056,74304,0,1217,1173,3007
10057,10057,74453,0,1029,1192,3080
10058,10058,74763,0,763,1240,3042
10059,10059,75824,0,511,1437,2276
10060,10060,76808,0,269,1715,1558
10061,10061,77518,0,87,2250,974
10062,10062,78117,0,5,2474,511
10063,10063,78540,0,0,2450,299
10064,10064,78807,0,0,2373,234
10065,10065,79201,0,0,2140,183
10066,10066,79715,0,0,1767,131
10067,10067,80353,0,0,1247,78
10068,10068,80879,0,0,807,52
10069,10069,81317,0,0,451,38
10070,10070,81641,0,0,224,21
10071,10071,81828,0,0,81,4
10072,10072,81878,0,0,41,1
10073,10073,81910,0,0,10,0
10074,10074,81920,0,0,0,0
10075,10075,81920,0,0,0,0
10076,10076,81920,0,0,0,0
10077,10077,81920,0,0,0,0
10078,10078,81920,0,0,0,0
10079,10079,81920,0,0,0,0
10080,10080,81920,0,0,0,0
10081,10081,81920,0,0,0,0
10082,10082,81920,0,0,0,0
10083,10083,81920,0,0,0,0
10084,10084,81920,0,0,0,0
10085,10085,81920,0,0,0,0
10086,10086,81920,0,0,0,0
10087,10087,81920,0,0,0,0
10088,10088,81920,0,0,0,0
10089,10089,81920,0,0,0,0
10090,10090,81920,0,0,0,0
10091,10091,81920,0,0,0,0
10092,10092,81920,0,0,0,0
10093,10093,81920,0,0,0,0
10094,10094,81920,0,0,0,0
10095,10095,81920,0,0,0,0
10096,10096,81920,0,0,0,0
10097,10097,81920,0,0,0,0
10098,10098,81920,0,0,0,0
10099,10099,81920,0,0,0,0
10100,10100,81920,0,0,0,0
10101,10101,81920,0,0,0,0
10102,10102,81920,0,0,0,0
10103,10103,81920,0,0,0,0
10104,10104,81920,0,0,0,0
10105,10105,81920,0,0,0,0
10106,10106,81920,0,0,0,0
10107,10107,81920,0,0,0,0
10108,10108,81920,0,0,0,0
10109,10109,81920,0,0,0,0
10110,10110,81920,0,0,0,0
10111,10111,81920,0,0,0,0
10112,10112,81920,0,0,0,0
10113,10113,81920,0,0,0,0
10114,10114,81920,0,0,0,0
10115,10115,81920,0,0,0,0
10116,10116,81920,0,0,0,0
10117,10117,81920,0,0,0,0
10118,10118,81920,0,0,0,0
10119,10119,81920,0,0,0,0
10120,10120,81920,0,0,0,0
10121,10121,81920,0,0,0,0
10122,10122,81920,0,0,0,0
10123,10123,81920,0,0,0,0
10124,10124,81920,0,0,0,0
10125,10125,81920,0,0,0,0
10126,10126,81920,0,0,0,0
10127,10127,81920,0,0,0,0
10128,10128,81920,0,0,0,0
10129,10129,81920,0,0,0,0
10130,10130,81920,0,0,0,0
10131,10131,81920,0,0,0,0
10132,10132,81920,0,0,0,0
10133,10133,81920,0,0,0,0
10134,10134,81920,0,0,0,0
10135,10135,81920,0,0,0,0
10136,10136,81920,0,0,0,0
10137,10137,81920,0,0,0,0
10138,10138,81920,0,0,0,0
10139,10139,81920,0,0,0,0
10140,10140,81920,0,0,0,0
10141,10141,81920,0,0,0,0
10142,10142,81920,0,0,0,0
10143,10143,81920,0,0,0,0
10144,10144,81920,0,0,0,0
10145,10145,81920,0,0,0,0
10146,10146,81920,0,0,0,0
10147,10147,81920,0,0,0,0
10148,10148,81920,0,0,0,0
10149,10149,81920,0,0,0,0
10150,10150,81920,0,0,0,0
10151,10151,81920,0,0,0,0
10152,10152,81920,0,0,0,0
10153,10153,81920,0,0,0,0
10154,10154,81920,0,0,0,0
10155,10155,81920,0,0,0,0
10156,10156,81920,0,0,0,0
10157,10157,81920,0,0,0,0
10158,10158,81920,0,0,0,0
10159,10159,81920,0,0,0,0
10160,10160,81920,0,0,0,0
10161,10161,81920,0,0,0,0
10162,10162,81920,0,0,0,0
10163,10163,81920,0,0,0,0
10164,10164,81920,0,0,0,0
10165,10165,81920,0,0,0,0
10166,10166,81920,0,0,0,0
10167,10167,81920,0,0,0,0
10168,10168,81920,0,0,0,0
10169,10169,81920,0,0,0,0
10170,10170,81920,0,0,0,0
10171,10171,81920,0,0,0,0
10172,10172,81920,0,0,0,0
10173,10173,81920,0,0,0,0
10174,10174,81920,0,0,0,0
10175,10175,81920,0,0,0,0
10176,10176,81920,0,0,0,0
10177,10177,81920,0,0,0,0
10178,10178,81920,0,0,0,0
10179,10179,81920,0,0,0,0
10180,10180,81920,0,0,0,0
10181,10181,81920,0,0,0,0
10182,10182,81920,0,0,0,0
10183,10183,81920,0,0,0,0
10184,10184,81920,0,0,0,0
10185,10185,81920,0,0,0,0
10186,10186,81920,0,0,0,0
10187,10187,81920,0,0,0,0
10188,10188,81920,0,0,0,0
10189,10189,81920,0,0,0,0
10190,10190,81920,0,0,0,0
10191,10191,81920,0,0,0,0
10192,10192,81920,0,0,0,0
10193,10193,81920,0,0,0,0
10194,10194,81920,0,0,0,0
10195,10195,81920,0,0,0,0
10196,10196,81920,0,0,0,0
10197,10197,81920,0,0,0,0
10198,10198,81920,0,0,0,0
10199,10199,81920,0,0,0,0
10200,10200,81920,0,0,0,0
10201,10201,81920,0,0,0,0
10202,10202,81920,0,0,0,0
10203,10203,81920,0,0,0,0
10204,10204,81920,0,0,0,0
10205,10205,81920,0,0,0,0
10206,10206,81920,0,0,0,0
10207,10207,81920,0,0,0,0
10208,10208,81920,0,0,0,0
10209,10209,81920,0,0,0,0
10210,10210,81920,0,0,0,0
10211,10211,81920,0,0,0,0
10212,10212,81920,0,0,0,0
10213,10213,81920,0,0,0,0
10214,10214,81920,0,0,0,0
10215,10215,81920,0,0,0,0
10216,10216,81920,0,0,0,0
10217,10217,81920,0,0,0,0
10218,10218,81920,0,0,0,0
10219,10219,81920,0,0,0,0
10220,10220,81920,0,0,0,0
10221,10221,81920,0,0,0,0
10222,10222,81920,0,0,0,0
10223,10223,81920,0,0,0,0
10224,10224,81920,0,0,0,0
10225,10225,81920,0,0,0,0
10226,10226,81920,0,0,0,0
10227,10227,81920,0,0,0,0
10228,10228,81920,0,0,0,0
10229,10229,81920,0,0,0,0
10230,10230,81920,0,0,0,0
10231,10231,81920,0,0,0,0
10232,10232,81920,0,0,0,0
10233,10233,81920,0,0,0,0
10234,10234,81920,0,0,0,0
10235,10235,81920,0,0,0,0
10236,10236,81920,0,0,0,0
10237,10237,81920,0,0,0,0
10238,10238,81920,0,0,0,0
10239,10239,81920,0,0,0,0
10240,10240,81920,0,0,0,0
10241,10241,81920,0,0,0,0
10242,10242,81920,0,0,0,0
10243,10243,81920,0,0,0,0
10244,10244,81920,0,0,0,0
10245,10245,81920,0,0,0,0
10246,10246,81920,0,0,0,0
10247,10247,81920,0,0,0,0
10248,10248,81920,0,0,0,0
10249,10249,81920,0,0,0,0
10250,10250,81920,0,0,0,0
10251,10251,81920,0,0,0,0
10252,10252,81920,0,0,0,0
10253,10253,81920,0,0,0,0
10254,10254,81920,0,0,0,0
10255,10255,81920,0,0,0,0
10256,10256,81920,0,0,0,0
10257,10257,81920,0,0,0,0
10258,10258,81920,0,0,0,0
10259,10259,81920,0,0,0,0
10260,10260,81920,0,0,0,0
10261,10261,81920,0,0,0,0
10262,10262,81920,0,0,0,0
10263,10263,81920,0,0,0,0
10264,10264,81920,0,0,0,0
10265,10265,81920,0,0,0,0
10266,10266,81920,0,0,0,0
10267,10267,81920,0,0,0,0
10268,10268,81920,0,0,0,0
10269,10269,81920,0,0,0,0
10270,10270,81920,0,0,0,0
10271,10271,81920,0,0,0,0
10272,10272,81920,0,0,0,0
10273,10273,81920,0,0,0,0
10274,10274,81920,0,0,0,0
